max_hand_distance,avg_l_hand_hip_distance,avg_r_hand_hip_distance,max_stride_length,avg_l_hand_chest_distance,avg_r_hand_chest_distance,avg_l_elbow_hip_distance,avg_r_elbow_hip_distance,avg_chest_pelvis_distance,avg_neck_chest_distance,avg_neck_rotation_w,avg_neck_rotation_x,avg_neck_rotation_y,avg_neck_rotation_z,avg_total_body_volume,avg_triangle_area_hands_neck,avg_triangle_area_feet_hips,l_hand_speed,r_hand_speed,l_foot_speed,r_foot_speed,neck_speed,l_hand_acceleration_magnitude,r_hand_acceleration_magnitude,l_foot_acceleration_magnitude,r_foot_acceleration_magnitude,neck_acceleration_magnitude,EMOTION_P,EMOTION_A,EMOTION_D
0.4273989009174422,0.241612959072716,0.2527879791641079,0.1107959834481115,0.4563038083839387,0.4621637969309054,0.3385425824961858,0.3441254358087627,0.2861510000357988,0.2786757911176922,-7.34700903009934e-05,-0.1339503679913113,-0.0417209108102085,0.9900817995935968,0.1186416920653209,0.1459548154845154,0.026269076504944,0.0149989579296594,0.0100734945302751,0.0264499970195688,0.0156752022000398,0.0106251787326171,0.0149989579296594,0.0100734945302751,0.0264499970195688,0.0156752022000398,0.0106251787326171,-0.35,0.7,-0.8
0.492393167573891,0.2674693988825978,0.2752313475532849,0.1437658603240259,0.4716339706659736,0.4744865944618293,0.3520039339983935,0.3556616834822635,0.2861509999999373,0.27872166937305,0.0097780975686175,-0.0924097414844403,-0.1037743816998212,0.9902436061654576,0.1565927427901752,0.1657897623441775,0.0619896241589885,0.0102747486529723,0.0256793515894738,0.009474849247401,0.0037127950834095,0.0115442500792991,0.0102747486529723,0.0256793515894738,0.009474849247401,0.0037127950834095,0.0115442500792991,-0.35,0.7,-0.8
0.5140713489989829,0.2737189314435361,0.2917734758158382,0.1262923299214302,0.4715737973955665,0.4788226943634437,0.3470789468214625,0.3591114143089803,0.2861510000062274,0.278798441323024,-0.0259046062755967,-0.1381184568214957,-0.0542689734634282,0.9885767287242034,0.1387669631421956,0.1722911974744702,0.0485742547798769,0.0079501299493245,0.0312518055637039,0.0249199323024802,0.0210766877763016,0.0281211723998334,0.0079501299493245,0.0312518055637039,0.0249199323024802,0.0210766877763016,0.0281211723998334,-0.35,0.7,-0.8
0.4501187940882907,0.2649540394310058,0.2450811356324512,0.1687559761713114,0.4694097809299869,0.4574745810195475,0.3499376338761963,0.3433770947601461,0.2861509999950934,0.2787861849555221,-0.0046906862228343,-0.1772310805666363,-0.0484345987796258,0.982958816531849,0.1339656805836721,0.1532863190253394,0.0602540095672563,0.0139663339634038,0.0335770172296571,0.0237182450783752,0.0100501598151631,0.0127508856554551,0.0139663339634038,0.0335770172296571,0.0237182450783752,0.0100501598151631,0.0127508856554551,-0.35,0.7,-0.8
0.4245193134057322,0.265087796795464,0.2244829669439659,0.0910084682453287,0.464512884133025,0.442251865939567,0.3463416390113729,0.3283495435319075,0.286151000007327,0.2787281056989323,-0.0135800414269188,-0.1165755828678078,0.030086222919781,0.992625863262794,0.1163657651357411,0.1427868194343006,0.0387619263583953,0.0198900627936038,0.0128687637842666,0.009087707105494,0.0153339376118181,0.0192735557855768,0.0198900627936038,0.0128687637842666,0.009087707105494,0.0153339376118181,0.0192735557855768,-0.35,0.7,-0.8
0.5539985676598365,0.2994106866900173,0.2979421253510688,0.0379023914128974,0.4859314336939233,0.4853599909290613,0.3676877687886304,0.3616548691756009,0.2861509999947839,0.2788741650552552,-0.0022265166488487,-0.0719048731562324,-0.0352884524912428,0.9967816968682036,0.0942032850239683,0.1871436556478755,0.0130155858418384,0.0105965637765141,0.0225324402177961,0.0195592700434921,0.0155723748682582,0.009448234260893,0.0105965637765141,0.0225324402177961,0.0195592700434921,0.0155723748682582,0.009448234260893,-0.35,0.7,-0.8
0.4947885153745927,0.2607715835015141,0.2738042994349597,0.1710563745920421,0.4645144499720292,0.4723696247637547,0.3487164723026857,0.3519721069646641,0.2861509999836168,0.2788440513404723,0.0148994616780946,-0.0975908844188441,-0.0635653075027923,0.9930363600506532,0.1506009954576453,0.1639149852516332,0.0551913382660163,0.0518459586388703,0.0363869370191323,0.0840950731542513,0.0836544130076274,0.0599220916305479,0.0518459586388703,0.0363869370191323,0.0840950731542513,0.0836544130076274,0.0599220916305479,-0.35,0.7,-0.8
0.4334665761022397,0.2584821238498511,0.2242310132937807,0.2697119527358999,0.4641786248165278,0.4480600910403292,0.3428267517592366,0.3261191223932214,0.2861510000074445,0.2788225449143597,-0.0171671949094564,-0.1218778837037026,-0.0897175164946655,0.9882777678647292,0.0909836830166764,0.1402350036438944,0.0831115772815903,0.0760623581735192,0.0641531900723268,0.0481524835466906,0.0513993914432596,0.0584767287780223,0.0760623581735192,0.0641531900723268,0.0481524835466906,0.0513993914432596,0.0584767287780223,-0.35,0.7,-0.8
0.2609143712229393,0.2066872930362854,0.1754686113130589,0.3894246631373609,0.4337231104251614,0.400503108972045,0.3078000134833693,0.2713295512822726,0.2861510003283206,0.2771623007332033,-0.0635623521161322,-0.4620870050378947,-0.2591129898685724,0.8454545171435944,0.1936918792330877,0.0775485210349445,0.1438742109080051,0.0573466957091696,0.0624056295596189,0.0561925705832061,0.03682123095884,0.0702951027972805,0.0558410463558169,0.0179818442008349,0.039716970524829,0.0234109422440168,0.0395298788480864,-0.35,0.7,-0.8
0.5020281620629785,0.2700929186206868,0.2636897688038661,0.2839194334803358,0.451455342849881,0.4550523667827716,0.3375832795474048,0.341683471191639,0.2861510000536123,0.278872969551898,0.0081078877891919,-0.1344553864471768,-0.0745595855486126,0.9844039150234896,0.1996595780278744,0.1479510030373156,0.0792393162334568,0.0591726612396689,0.0409439275849745,0.0720764906915972,0.0121154302041783,0.0421358870256773,0.0591726612396689,0.0409439275849745,0.0720764906915972,0.0121154302041783,0.0421358870256773,-0.35,0.7,-0.8
0.2489970011367168,0.1980147326671491,0.2717753815574573,0.2481412133250487,0.3804216199199982,0.4395242165729388,0.2770086785698142,0.3109609069113527,0.2861510000957176,0.2773617487316434,0.0614713237543971,-0.5102250678423159,-0.4421002281946066,0.7349942404791201,0.2569619528656645,0.0762956583006887,0.0866660956700222,0.054555678032912,0.0350460831305647,0.0136008307277734,0.0171343259347697,0.0414520976611953,0.0489046495747408,0.0556497376075581,0.040337633120498,0.0421984321922859,0.0317266179684038,-0.35,0.7,-0.8
