max_hand_distance,avg_l_hand_hip_distance,avg_r_hand_hip_distance,max_stride_length,avg_l_hand_chest_distance,avg_r_hand_chest_distance,avg_l_elbow_hip_distance,avg_r_elbow_hip_distance,avg_chest_pelvis_distance,avg_neck_chest_distance,avg_neck_rotation_w,avg_neck_rotation_x,avg_neck_rotation_y,avg_neck_rotation_z,avg_total_body_volume,avg_triangle_area_hands_neck,avg_triangle_area_feet_hips,l_hand_speed,r_hand_speed,l_foot_speed,r_foot_speed,neck_speed,l_hand_acceleration_magnitude,r_hand_acceleration_magnitude,l_foot_acceleration_magnitude,r_foot_acceleration_magnitude,neck_acceleration_magnitude,EMOTION_P,EMOTION_A,EMOTION_D
1.6779776399020812,1.723958386527243,1.8101080255838338,-1.3511296071056074,1.9881160637268227,2.2401595234075953,2.068208876590553,2.384510381986545,-0.5705300948717035,0.8942679742809387,0.18132091130253583,-0.27462921130835194,0.49144537211894984,0.8481522476269571,1.1003809411737522,1.7719355228168037,-0.813834971587182,-1.5298945689614996,-1.5755445893675994,-1.2674150489420728,-1.2928071143694395,-1.5146020451702247,-1.4945599550935915,-1.492943392025193,-1.3756476565262503,-1.3820820133231735,-1.38231039915605,-0.35,0.7,-0.8
1.6677194639180841,1.7312640511017774,1.8101700458586287,-1.3561268544026797,1.986863217680449,2.238440512603693,2.0666910775548653,2.382544013830548,-0.5693589419166664,0.871310733074214,0.17712986919441912,-0.28623674732107884,0.520016922290847,0.8471020748839638,1.2217513185285427,1.787266549914266,-0.8212444355647371,-1.541335917857614,-1.5597116776986566,-1.2711585340624363,-1.2801730930309894,-1.5089418135986432,-1.488026913982916,-1.4937338588680389,-1.3830554669249726,-1.3831973321374422,-1.3886001836266,-0.35,0.7,-0.8
1.6651645357602045,1.681265192865844,1.7701602967557808,-1.35650446462926,1.9646556342865422,2.2110437170969215,2.0418499143493434,2.351233839589284,-0.5693447061801279,0.8957106652211692,0.1864712463920629,-0.2817333326615404,0.48042104111940603,0.8480275159454052,1.0357949010263257,1.8884479873109221,-0.8250931891323723,-1.5052646074349525,-1.5659038910358496,-1.2706459110755857,-1.2689958764221334,-1.5095356802805413,-1.486607232213541,-1.4850773946188083,-1.391948236385153,-1.35992515886807,-1.3949485485198498,-0.35,0.7,-0.8
1.6400654074804262,1.635254979093782,1.74645727563038,-1.3590371461112791,1.912659166992218,2.1961678855409352,1.9836747228469962,2.334250771978693,-0.5717575976172052,0.9009575123232527,0.14146006782963366,-0.28814927985795996,0.4543966903411545,0.8479319535763684,1.1903231308696898,1.9838615275373885,-0.8303172583310932,-1.4807669651717277,-1.533815816977269,-1.273502899521704,-1.2852760710892914,-1.5099158091664884,-1.4690780145412337,-1.4848241384964536,-1.3967574779153098,-1.3640608471656532,-1.3842677848518443,-0.35,0.7,-0.8
1.6298352038507207,1.590815681221683,1.725267293744397,-1.3634335302642795,1.8912377198396488,2.1810040327225306,1.9595693872206932,2.316889082284842,-0.5692588963237711,0.9146590207202878,0.14272735099202918,-0.2908208157964092,0.43147202320713945,0.848094442006178,1.0960935743361937,2.060050114310554,-0.8334713844750365,-1.5157535861819245,-1.5695360550291466,-1.2633519484286886,-1.2550927364562423,-1.5020903725923254,-1.482502921008261,-1.471350250099709,-1.3828823591496182,-1.352114931410849,-1.3807734991735003,-0.35,0.7,-0.8
1.6339300555221363,1.5343158063498756,1.6954662723437748,-1.3648654384306818,1.8681074551017647,2.164637843943282,1.9355461726742786,2.2939843534750075,-0.5690108254333514,0.9140225513581753,0.16397711174861568,-0.304265845859293,0.4151021606622332,0.847503828766369,0.9105991168605564,2.12365477228779,-0.9691644034926052,-1.3171831726159844,-1.3364748259171952,-1.170477525093148,-1.1485972415124106,-1.403532681239885,-1.3839972939104193,-1.348835759917535,-1.337703505499105,-1.2855382242386906,-1.3131429992336652,-0.35,0.7,-0.8
1.5990321759908903,1.04092233309122,1.278466648673091,-1.5788710758820774,1.3535482523487052,1.7822057077015259,1.4463791231582552,1.8739906151161487,-0.5892227373518618,0.5768845134289596,0.23527177573561264,-0.3077434762130054,0.23874094632336032,0.8474098298279504,0.461998450500355,2.5724455489813844,-1.5481457554608913,-0.31416988634950815,-0.7916946840240702,-1.0330763236216771,-1.0650015546095317,-0.44290013872017026,-0.8104057507303578,-1.040045926918102,-1.1688700199522335,-1.1424369871327553,-0.6678636605129924,-0.35,0.7,-0.8
0.8219789442287145,-0.4072062083852051,0.6049579238843761,-1.5165431957264028,-0.004833736248444899,0.9545619928070999,0.07053989163730635,1.1224799320940835,-0.37396726274497616,-1.173502256426769,-0.022844040299983458,-0.21584100685219987,-0.29843121953951063,0.82736483706976,-0.5388799959308879,1.8943513580577178,-1.8207070649466406,0.16762987871929033,-0.6555184114384884,-0.5389463358755753,-0.4795303386139618,0.39727845213178614,-0.8931122979696564,-1.3748716864557708,-0.9348422845138943,-0.8028056851867554,-0.6641702337812685,-0.35,0.7,-0.8
-0.25373615373395586,-0.9998392457473657,-0.1647682122188731,-1.5553271365500214,-0.36192668687658086,0.4480853284864138,-0.41350183042196836,0.392173326638908,-0.42499974198776586,0.23039830514676246,-1.1315517860714523,-0.004782522046473579,-1.9576817883456443,0.515081454889845,-0.8171250987998014,0.7731395762768734,-2.1182987608388455,-0.9797109212675683,-0.8634183972068912,-1.122436045113734,-1.0007443439137078,-0.6650127551532939,-0.5620540600722606,-1.0949932845433015,-0.8820437532113173,-0.8192061601955272,-0.4584376071231258,-0.35,0.7,-0.8
-1.1876664713691045,-1.1342523419584352,-0.6331331329673293,-1.5569214557862951,-0.5341338081466886,0.13810457013451277,-0.9037053406220791,-0.10319832624719318,-0.6345262553245581,0.7634348636575169,-2.1080372365515347,0.05088742279312786,-2.6746254708875545,0.19966102265814967,-1.1851318509915807,-0.49783565645689437,-2.17983679897967,-1.4627308403946466,-1.4612276935780677,-0.7759777065657336,-1.1505140706843489,-1.235297329724495,-1.1522216092213318,-1.0930478531633572,-1.08368398612546,-1.224481865107565,-0.9704147509753849,-0.35,0.7,-0.8
